collection,ticker,sector
B3/Bovespa,I1PC34.SA,NA
B3/Bovespa,I1PG34.SA,NA
B3/Bovespa,I1PH34.SA,NA
B3/Bovespa,I1QV34.SA,NA
B3/Bovespa,I1QY34.SA,NA
B3/Bovespa,I1RM34.SA,NA
B3/Bovespa,I1RP34.SA,NA
B3/Bovespa,I1SR34.SA,NA
B3/Bovespa,I1TW34.SA,NA
B3/Bovespa,I1VZ34.SA,NA
B3/Bovespa,I1XC34.SA,NA
B3/Bovespa,IBMB34.SA,NA
B3/Bovespa,IBOV11.SA,NA
B3/Bovespa,IBRA11.SA,NA
B3/Bovespa,IBXL11.SA,NA
B3/Bovespa,IBXX11.SA,NA
B3/Bovespa,ICO211.SA,NA
B3/Bovespa,ICON11.SA,NA
B3/Bovespa,IDIV11.SA,NA
B3/Bovespa,IEEX11.SA,NA
B3/Bovespa,IFCM3.SA,NA
B3/Bovespa,IFIL11.SA,NA
B3/Bovespa,IFIX11.SA,NA
B3/Bovespa,IFNC11.SA,NA
B3/Bovespa,IGCT11.SA,NA
B3/Bovespa,IGCX11.SA,NA
B3/Bovespa,IGNM11.SA,NA
B3/Bovespa,IGSN3.SA,NA
B3/Bovespa,IGTA3.SA,NA
B3/Bovespa,IMAT11.SA,NA
B3/Bovespa,IMOB11.SA,NA
B3/Bovespa,INDX11.SA,NA
B3/Bovespa,INGG34.SA,NA
B3/Bovespa,INNT3.SA,NA
B3/Bovespa,INTB3.SA,NA
B3/Bovespa,INTU34.SA,NA
B3/Bovespa,IRBR3.SA,NA
B3/Bovespa,ISBC34.SA,NA
B3/Bovespa,ISEE11.SA,NA
B3/Bovespa,ITAG11.SA,NA
B3/Bovespa,ITLC34.SA,NA
B3/Bovespa,ITSA3.SA,NA
B3/Bovespa,ITSA4.SA,NA
B3/Bovespa,ITUB3.SA,NA
B3/Bovespa,ITUB4.SA,NA
B3/Bovespa,IVBX11.SA,NA
B3/Bovespa,IVPR3B.SA,NA
B3/Bovespa,IVPR4B.SA,NA
B3/Bovespa,J1BH34.SA,NA
B3/Bovespa,J1CI34.SA,NA
B3/Bovespa,J1EF34.SA,NA
B3/Bovespa,J1EG34.SA,NA
B3/Bovespa,J1KH34.SA,NA
B3/Bovespa,J1NP34.SA,NA
B3/Bovespa,J1WN34.SA,NA
B3/Bovespa,JALL3.SA,NA
B3/Bovespa,JBDU3.SA,NA
B3/Bovespa,JBDU4.SA,NA
B3/Bovespa,JBSS3.SA,NA
B3/Bovespa,JDCO34.SA,NA
B3/Bovespa,JHSF3.SA,NA
B3/Bovespa,JNJB34.SA,NA
B3/Bovespa,JOPA3.SA,NA
B3/Bovespa,JOPA4.SA,NA
B3/Bovespa,JPMC34.SA,NA
B3/Bovespa,JPSA3.SA,NA
B3/Bovespa,JSLG3.SA,NA
B3/Bovespa,K1BF34.SA,NA
B3/Bovespa,K1CS34.SA,NA
B3/Bovespa,K1EL34.SA,NA
B3/Bovespa,K1EY34.SA,NA
B3/Bovespa,K1IM34.SA,NA
B3/Bovespa,K1LA34.SA,NA
B3/Bovespa,K1MX34.SA,NA
B3/Bovespa,K1RC34.SA,NA
B3/Bovespa,K1SG34.SA,NA
B3/Bovespa,K1SS34.SA,NA
B3/Bovespa,K1TC34.SA,NA
B3/Bovespa,K2CG34.SA,NA
B3/Bovespa,KEPL3.SA,NA
B3/Bovespa,KHCB34.SA,NA
B3/Bovespa,KLBN3.SA,NA
B3/Bovespa,KLBN4.SA,NA
B3/Bovespa,KLBN11.SA,NA
B3/Bovespa,KMBB34.SA,NA
B3/Bovespa,KMIC34.SA,NA
B3/Bovespa,KMPR34.SA,NA
B3/Bovespa,L1BT34.SA,NA
B3/Bovespa,L1BT35.SA,NA
B3/Bovespa,L1CA34.SA,NA
B3/Bovespa,L1DO34.SA,NA
B3/Bovespa,L1EG34.SA,NA
B3/Bovespa,L1EN34.SA,NA
B3/Bovespa,L1FC34.SA,NA
B3/Bovespa,L1HX34.SA,NA
B3/Bovespa,L1IN34.SA,NA
B3/Bovespa,L1KQ34.SA,NA
B3/Bovespa,L1MN34.SA,NA
B3/Bovespa,L1NC34.SA,NA
B3/Bovespa,L1OE34.SA,NA
B3/Bovespa,L1RC34.SA,NA
B3/Bovespa,L1UL34.SA,NA
B3/Bovespa,L1VS34.SA,NA
B3/Bovespa,L1WH34.SA,NA
B3/Bovespa,L1YB34.SA,NA
B3/Bovespa,L1YG34.SA,NA
B3/Bovespa,L1YV34.SA,NA
B3/Bovespa,LAME3.SA,NA
